CheckedEST,Link,Date,C_Alcona,C_Alger,C_Allegan,C_Alpena,C_Antrim,C_Arenac,C_Baraga,C_Barry,C_Bay,C_Benzie,C_Berrien,C_Branch,C_Calhoun,C_Cass,C_Charlevoix,C_Cheboygan,C_Chippewa,C_Clare,C_Clinton,C_Crawford,C_Delta,C_Dickinson,C_Eaton,C_Emmet,C_Genesee,C_Gladwin,C_Gogebic,C_GrandTraverse,C_Gratiot,C_Hillsdale,C_Houghton,C_Huron,C_Ingham,C_Ionia,C_Iosco,C_Iron,C_Isabella,C_Jackson,C_Kalamazoo,C_Kalkaska,C_Kent,C_Keweenaw,C_Lake,C_Lapeer,C_Leelanau,C_Lenawee,C_Livingston,C_Luce,C_Mackinac,C_Macomb,C_Manistee,C_Marquette,C_Mason,C_Mecosta,C_Menominee,C_Midland,C_Missaukee,C_Monroe,C_Montcalm,C_Montmorency,C_Muskegon,C_Newaygo,C_Oakland,C_Oceana,C_Ogemaw,C_Ontonagon,C_Osceola,C_Oscoda,C_Otsego,C_Ottawa,C_PresqueIsle,C_Roscommon,C_Saginaw,C_Sanilac,C_Schoolcraft,C_Shiawassee,C_StClair,C_StJoseph,C_Tuscola,C_VanBuren,C_Washtenaw,C_Wayne,C_Wexford,C_MDOC,C_FCI,C_OutState,C_NR,C_TOTAL,C_Detroit,C_Probable,C_Notes,C_Male,C_Female,C_SexNR,C_0_9,C_10_19,C_0_19,C_20_29,C_30_39,C_40_49,C_50_59,C_60_69,C_70_79,C_80_plus,C_AgeNR,C_Native,C_Asian,C_Black,C_White,C_Many,C_Other,C_RaceNR,C_Hispanic,C_NonHispanic,C_HispanicNR,C_Arab,C_NonArab,C_ArabNR
2021-02-20 20:13,"https://web.archive.org/web/20210221011334/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-20,352,277,6475,1233,741,662,503,3366,7026,774,10509,3405,8182,3538,823,748,714,1384,4387,545,2640,2123,5591,1244,21367,1237,910,3719,2436,3011,2087,1608,15254,4056,1123,864,3541,9052,13019,539,48234,112,337,4270,728,5818,9147,132,282,54436,743,3442,1133,1892,1614,4326,599,8496,3216,302,10318,2639,63681,1774,944,358,897,321,966,20848,573,1000,13927,1809,229,3544,7272,4112,2788,4663,16751,93287,1324,23833,309,1427,1,579919,29651,56350,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",281289,295403,3227,16458,55611,,109527,87192,84018,89665,68436,40184,28383,445,2986,9249,68006,336741,23403,32861,106673,6%,71%,24%,3%,52%,45%
2021-02-22 16:39,"https://web.archive.org/web/20210222213949/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-22,352,277,6495,1237,741,664,503,3378,7040,774,10541,3410,8206,3554,825,754,715,1386,4396,545,2640,2125,5605,1252,21411,1238,921,3732,2438,3027,2094,1618,15303,4064,1124,865,3544,9081,13048,549,48335,112,339,4290,730,5843,9175,132,286,54571,744,3443,1133,1900,1614,4331,614,8519,3220,302,10328,2649,63818,1778,944,358,904,321,969,20885,575,1004,13964,1822,229,3556,7286,4116,2801,4678,16836,93557,1318,23854,309,1435,4,581403,29734,56525,"Note on cases (02/22/21): Today’s daily case count represents new referrals of confirmed cases to the MDSS since Saturday, February 20th.  Over the two days, Sunday and Monday, the average number of new confirmed cases is 742 per day. 
The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",282034,296136,3233,16524,55873,,109796,87400,84224,89846,68603,40259,28432,446,2997,9273,68161,337559,23438,32963,107012,6%,71%,24%,3%,52%,45%
2021-02-23 16:25,"https://web.archive.org/web/20210223212524/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-23,352,277,6497,1241,747,664,504,3385,7049,775,10553,3417,8220,3557,827,763,717,1389,4397,547,2642,2129,5620,1252,21453,1240,921,3741,2442,3031,2100,1618,15357,4073,1124,866,3547,9136,13081,552,48440,112,341,4306,737,5869,9195,132,289,54701,746,3446,1136,1904,1614,4345,620,8523,3226,302,10333,2654,63978,1780,944,358,910,321,971,20927,577,1008,13987,1830,229,3560,7306,4125,2804,4682,16889,93764,1312,23922,309,1437,15,582719,29810,56993,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",282678,296791,3250,16564,56047,,110064,87626,84415,90014,68739,40327,28476,447,3005,9299,68342,338425,23488,33023,107137,6%,71%,24%,3%,52%,45%
2021-02-24 18:11,"https://web.archive.org/web/20210224231135/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-24,354,277,6512,1242,750,666,505,3401,7070,778,10582,3419,8252,3571,826,784,716,1393,4411,548,2644,2131,5636,1251,21493,1244,926,3758,2448,3040,2108,1621,15397,4089,1124,866,3549,9166,13118,556,48531,115,341,4328,740,5895,9224,132,290,54792,747,3448,1141,1910,1614,4352,626,8546,3229,302,10337,2661,64087,1783,944,359,910,321,972,20964,578,1012,14008,1841,229,3565,7320,4130,2816,4686,16944,93948,1318,23963,309,1434,,583964,29852,57306,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",283300,297416,3248,16636,56268,,110280,87793,84573,90201,68860,40401,28504,448,3009,9331,68474,339277,23532,33122,107219,6%,71%,24%,3%,52%,45%
2021-02-25 16:13,"https://web.archive.org/web/20210225211339/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-25,354,277,6522,1247,753,670,506,3406,7096,781,10595,3425,8279,3581,828,792,719,1396,4419,550,2649,2131,5651,1256,21557,1247,927,3773,2451,3051,2122,1629,15436,4102,1125,866,3553,9198,13146,559,48627,115,341,4346,743,5915,9252,132,290,54913,747,3452,1141,1912,1614,4372,631,8542,3236,304,10347,2674,64232,1788,944,359,912,322,975,20989,583,1016,14045,1854,229,3574,7334,4143,2822,4690,17018,94178,1328,23992,309,1436,9,585352,29914,57516,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",284036,298088,3228,16710,56501,,110544,88008,84746,90398,68995,40465,28535,450,3021,9374,68637,340174,23594,33172,107380,6%,71%,24%,3%,52%,45%
2021-02-26 18:30,"https://web.archive.org/web/20210226233019/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-26,354,277,6539,1249,757,671,507,3410,7103,783,10620,3431,8302,3589,829,796,720,1397,4422,552,2650,2131,5661,1260,21613,1248,928,3778,2453,3057,2123,1632,15470,4110,1126,866,3560,9211,13200,560,48703,114,342,4359,744,5947,9265,132,290,54985,747,3455,1142,1912,1615,4387,634,8573,3241,304,10350,2679,64346,1790,947,359,914,322,976,21021,583,1020,14072,1870,231,3581,7345,4161,2834,4697,17064,94328,1336,24013,309,1440,1,586425,29959,57700,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",284578,298632,3215,16757,56701,,110744,88154,84888,90553,69092,40518,28569,449,3028,9396,68783,340916,23646,33239,107417,6%,71%,24%,3%,52%,45%
2021-03-01 08:48,"https://web.archive.org/web/20210301134847/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-02-27,354,277,6549,1251,757,673,507,3416,7116,785,10640,3432,8317,3598,831,806,722,1398,4423,555,2654,2131,5673,1260,21676,1250,928,3799,2457,3059,2127,1637,15517,4117,1129,866,3565,9223,13246,564,48762,115,342,4369,746,5965,9282,132,290,55114,747,3456,1142,1914,1616,4407,638,8592,3244,305,10357,2691,64461,1792,947,358,915,323,978,21047,583,1024,14107,1875,229,3594,7356,4170,2848,4704,17111,94524,1345,24024,309,1446,,587581,30017,57969,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",285164,299199,3218,16803,56913,,110948,88329,85041,90711,69210,40580,28599,447,3038,9417,68932,341712,23688,33315,107479,6%,71%,24%,3%,52%,45%
2021-03-01 16:19,"https://web.archive.org/web/20210301211923/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-03-01,355,277,6566,1251,761,675,507,3431,7150,787,10669,3432,8347,3612,835,817,722,1404,4427,557,2664,2131,5685,1266,21770,1251,929,3812,2460,3066,2131,1639,15557,4127,1130,866,3573,9256,13273,568,48888,115,343,4387,748,5984,9318,132,290,55271,747,3456,1143,1918,1617,4421,646,8618,3252,307,10369,2703,64610,1797,948,358,915,325,980,21076,585,1031,14133,1885,229,3602,7375,4183,2859,4706,17172,94840,1350,24030,309,1442,1,589150,30085,58265,"Note on cases (03/01/21): Today’s daily case count represents new referrals of confirmed cases to the MDSS since Saturday, February 27th. Over the two days, Sunday and Monday, the average number of new confirmed cases is ~784 per day. 
The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",285953,299979,3218,16886,57137,,111246,88571,85256,90935,69372,40659,28642,446,3049,9464,69101,342734,23736,33360,107706,6%,71%,24%,3%,52%,45%
2021-03-02 15:27,"https://web.archive.org/web/20210302202755/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-03-02,354,277,6578,1253,765,676,507,3436,7159,789,10685,3434,8368,3619,835,818,723,1404,4436,562,2664,2131,5703,1269,21820,1252,928,3821,2461,3074,2133,1639,15587,4140,1131,866,3576,9276,13300,573,48976,115,343,4404,749,6006,9345,132,292,55362,747,3462,1143,1924,1617,4432,649,8628,3255,306,10371,2716,64735,1798,949,358,917,325,980,21102,585,1035,14159,1888,229,3611,7398,4192,2871,4711,17195,95049,1354,24031,309,1438,2,590217,30136,58840,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",286502,300482,3233,16930,57312,,111401,88740,85422,91094,69477,40719,28675,447,3061,9489,69208,343619,23795,33418,107627,6%,71%,24%,3%,52%,45%
2021-03-03 15:28,"https://web.archive.org/web/20210303202825/https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173---,00.html",2021-03-03,355,278,6593,1254,768,677,507,3446,7188,789,10715,3437,8405,3626,835,820,726,1407,4445,563,2667,2131,5728,1272,21869,1255,935,3839,2462,3079,2135,1646,15650,4154,1130,866,3582,9307,13336,578,49066,115,345,4421,749,6026,9381,132,292,55531,746,3463,1145,1929,1617,4440,651,8677,3260,308,10376,2726,64902,1801,949,358,920,325,983,21144,585,1038,14195,1904,229,3632,7425,4206,2881,4720,17248,95277,1358,24070,309,1441,2,591753,30183,59009,"The State of Michigan is working around the clock to test and treat COVID-19 patients. Below is the most recent data healthcare experts across the state have compiled. It is updated Monday - Saturday. 
This report is provisional and subject to change. City of Detroit and Wayne County are reported separately. MDHHS began tracking probable cases April 5, 2020. FCI indicates federal correctional institute. MDOC indicates Michigan Department of Corrections. Diagnostic tests, including nucleic acid amplification/real-time polymerase chain reaction (NAAT/RT-PCR) and rapid virus antigen detection point of care (POC) tests, look for current infection. Serology (antibody) tests are used to look for the possibility of previous infection.
Source: Michigan Disease Surveillance System (MDSS) and Vital Records",287284,301226,3243,16998,57564,,111668,88992,85634,91313,69637,40791,28707,449,3071,9513,69379,344676,23850,33487,107777,6%,71%,24%,3%,53%,45%
